chrom,start,end,value
chr8,11450000,11500000,-0.2266550064086914
chr8,11500000,11550000,-0.0045795440673828125
chr8,11550000,11600000,0.12270355224609375
chr8,11600000,11650000,-0.053687095642089844
chr8,11650000,11700000,-0.0739145278930664
chr8,11700000,11750000,-0.0765542984008789
chr8,11750000,11800000,0.1641693115234375
chr8,11800000,11850000,-0.08250617980957031
chr8,11850000,11950000,0.06790637969970703
chr8,11950000,12091854,0.048664093017578125
chr8,12141854,12250000,0.5281887054443359
chr8,12250000,12500000,0.1755657196044922
chr8,12500000,12550000,0.053648948669433594
chr8,12550000,12600000,0.17709970474243164
chr8,12600000,12650000,0.014847755432128906
chr8,12650000,12850000,-0.005535125732421875
chr8,12850000,12950000,-0.00118255615234375
chr8,12950000,13000000,-0.03012371063232422
chr8,13000000,13150000,0.028162002563476562
chr8,13150000,13450000,0.0920267105102539
chr8,13450000,15350000,-0.09165191650390625
chr8,15350000,15650000,0.008459091186523438
chr8,15650000,16850000,-0.09065961837768555
chr8,16850000,16900000,-0.04315185546875
chr8,16900000,17100000,0.06158638000488281
chr8,17100000,17250000,0.06678533554077148
chr8,17250000,17300000,0.0022535324096679688
chr8,17300000,17400000,0.013545036315917969
chr8,17400000,17450000,-0.24643516540527344
chr8,17450000,17750000,-0.04739093780517578
chr8,17750000,17800000,-0.05623674392700195
chr8,17800000,17950000,-0.04303169250488281
chr8,17950000,18100000,0.1018366813659668
chr8,18100000,18500000,0.08870697021484375
chr8,18500000,18700000,-0.010120391845703125
chr8,18700000,18900000,0.06217002868652344
chr8,18900000,19150000,-0.00823974609375
chr8,19150000,19300000,0.005062580108642578
chr8,19300000,19450000,0.0412750244140625
chr8,19450000,19500000,0.13913631439208984
chr8,19500000,19650000,-0.027831077575683594
chr8,19650000,19800000,-0.04907655715942383
chr8,19800000,20050000,0.03264808654785156
chr8,20050000,20100000,-0.21674823760986328
chr8,20100000,20150000,-0.08305835723876953
chr8,20150000,20650000,0.03566741943359375
chr8,20650000,21600000,-0.07568073272705078
chr8,21600000,21650000,-0.040341854095458984
chr8,21650000,21800000,0.0087127685546875
chr8,21800000,21900000,0.05906391143798828
chr8,21900000,21950000,-0.12357044219970703
chr8,21950000,22000000,0.00467681884765625
chr8,22000000,22050000,-0.0738525390625
chr8,22050000,22100000,-0.028324604034423828
chr8,22100000,22150000,0.002354145050048828
chr8,22150000,22250000,-0.04175615310668945
chr8,22250000,22400000,-0.0863943099975586
chr8,22400000,22450000,-0.07977294921875
chr8,22450000,22500000,0.011515617370605469
chr8,22500000,22550000,-0.04957103729248047
chr8,22550000,22600000,-0.061654090881347656
chr8,22600000,22750000,-0.1232137680053711
chr8,22750000,22850000,-0.13570308685302734
chr8,22850000,22900000,0.020275115966796875
chr8,22900000,22950000,-0.11158943176269531
chr8,22950000,23000000,-0.10033512115478516
chr8,23000000,23050000,-0.04720878601074219
chr8,23050000,23100000,0.11904525756835938
chr8,23100000,23150000,-0.04239845275878906
chr8,23150000,23250000,-0.10846090316772461
chr8,23250000,23300000,0.0022220611572265625
chr8,23300000,23350000,-0.020881175994873047
chr8,23350000,23400000,-0.4319953918457031
chr8,23400000,23550000,-0.06383323669433594
chr8,23550000,23600000,0.05041694641113281
chr8,23600000,23750000,-0.09795856475830078
chr8,23750000,24150000,0.09868335723876953
chr8,24150000,24750000,0.15110206604003906
chr8,24750000,24800000,0.10723447799682617
chr8,24800000,24850000,-0.10223770141601562
chr8,24850000,24900000,0.044213294982910156
chr8,24900000,25050000,-0.16117095947265625
chr8,25050000,25300000,0.030618667602539062
chr8,25300000,25350000,-0.031441688537597656
chr8,25350000,25850000,0.07030677795410156
chr8,25850000,25900000,0.1283130645751953
chr8,25900000,25950000,-0.12245035171508789
chr8,25950000,26050000,0.011607646942138672
chr8,26050000,26200000,0.014654159545898438
chr8,26200000,26250000,-0.07843160629272461
chr8,26250000,26350000,0.009253501892089844
chr8,26350000,26400000,-0.21872186660766602
chr8,26400000,26450000,-0.10756778717041016
chr8,26450000,26700000,0.04759788513183594
chr8,26700000,26750000,-0.11321592330932617
chr8,26750000,27150000,0.03716325759887695
chr8,27150000,27200000,-0.10115957260131836
chr8,27200000,27300000,0.01567983627319336
chr8,27300000,27450000,-0.08466577529907227
chr8,27450000,27500000,-0.050647735595703125
chr8,27500000,27650000,-0.09020805358886719
chr8,27650000,27750000,0.0055866241455078125
chr8,27750000,27850000,0.0480341911315918
chr8,27850000,27950000,-0.030228614807128906
chr8,27950000,28150000,-0.04212474822998047
chr8,28150000,28200000,-0.03137683868408203
chr8,28200000,28250000,-0.12356758117675781
chr8,28250000,28300000,-0.03152608871459961
chr8,28300000,28550000,-0.016114234924316406
chr8,28550000,28700000,-0.009633064270019531
chr8,28700000,28900000,0.08182525634765625
chr8,28900000,28950000,0.03664112091064453
chr8,28950000,29150000,-0.007863044738769531
chr8,29150000,29200000,-0.034745216369628906
chr8,29200000,29250000,-0.07547760009765625
chr8,29250000,29500000,-0.017035484313964844
chr8,29500000,29900000,-0.05809926986694336
chr8,29900000,30000000,0.019693374633789062
chr8,30000000,30200000,0.008214950561523438
chr8,30200000,30250000,0.0556182861328125
chr8,30250000,30350000,0.14328336715698242
chr8,30350000,30500000,0.05134296417236328
chr8,30500000,30550000,-0.1654653549194336
chr8,30550000,30600000,-0.042020320892333984
chr8,30600000,30850000,0.024471282958984375
chr8,30850000,30900000,-0.2643709182739258
chr8,30900000,31500000,-0.16508102416992188
chr8,31500000,32450000,0.041629791259765625
chr8,32450000,32550000,-0.1231231689453125
chr8,32550000,33300000,0.10369873046875
chr8,33300000,33350000,-0.03425741195678711
chr8,33350000,33400000,0.014685630798339844
chr8,33400000,33450000,0.001422882080078125
chr8,33450000,33550000,-0.15977191925048828
chr8,33550000,33600000,0.09501075744628906
chr8,33600000,35050000,0.012679100036621094
chr8,35050000,35100000,-0.1453113555908203
chr8,35100000,35450000,-0.054473876953125
chr8,35450000,36600000,0.10736608505249023
chr8,36600000,37000000,0.015013694763183594
chr8,37000000,37200000,-0.11355781555175781
chr8,37200000,37550000,0.10915946960449219
chr8,37550000,37600000,-0.10650920867919922
chr8,37600000,37650000,0.008967399597167969
chr8,37650000,37700000,0.09991836547851562
chr8,37700000,37750000,0.09875917434692383
chr8,37750000,37800000,0.05448722839355469
chr8,37800000,37850000,0.00936746597290039
chr8,37850000,37950000,-0.18899154663085938
chr8,37950000,38000000,-0.0420379638671875
chr8,38000000,38050000,-0.04850578308105469
chr8,38050000,38100000,-0.017827510833740234
chr8,38100000,38200000,0.025490283966064453
chr8,38200000,38300000,-0.012467384338378906
chr8,38300000,38350000,-0.10082817077636719
chr8,38350000,38500000,-0.13862037658691406
chr8,38500000,38600000,0.024176597595214844
chr8,38600000,38750000,-0.15456771850585938
chr8,38750000,38850000,-0.029119014739990234
chr8,38850000,39000000,0.047410011291503906
chr8,39000000,39650000,-0.13229751586914062
chr8,39650000,39800000,0.10215234756469727
chr8,39800000,40050000,0.0377197265625
chr8,40050000,40400000,0.0009799003601074219
chr8,40400000,40750000,0.05341911315917969
chr8,40750000,40800000,-0.09193038940429688
chr8,40800000,41150000,0.019939422607421875
chr8,41150000,41200000,-0.08051395416259766
chr8,41200000,41350000,0.0429229736328125
chr8,41350000,41400000,0.07002830505371094
chr8,41400000,41500000,-0.008597373962402344
chr8,41500000,41550000,0.02614879608154297
chr8,41550000,41650000,0.06248188018798828
chr8,41650000,41700000,0.012302398681640625
chr8,41700000,41800000,-0.015520095825195312
chr8,41800000,42000000,0.08987712860107422
chr8,42000000,42050000,-0.0058879852294921875
chr8,42050000,42150000,-0.1003103256225586
chr8,42150000,42200000,-0.011769294738769531
chr8,42200000,42250000,-0.03748655319213867
chr8,42250000,42300000,0.10902643203735352
chr8,42300000,42400000,-0.0048465728759765625
chr8,42400000,42650000,0.15300416946411133
chr8,42650000,42750000,0.05373954772949219
chr8,42750000,42900000,-0.08100032806396484
chr8,42900000,42950000,-0.06311988830566406
chr8,42950000,43000000,-0.06747150421142578
chr8,43000000,43100000,0.15728282928466797
chr8,43100000,43150000,-0.013249397277832031
chr8,43150000,43838887,0.0283966064453125
chr8,46838887,47100000,-0.011873722076416016
chr8,47100000,47150000,-0.037464141845703125
chr8,47150000,47350000,-0.10221099853515625
chr8,47350000,48130499,0.07331180572509766
chr8,48135599,48400000,0.08811712265014648
chr8,48400000,48650000,-0.1015634536743164
chr8,48650000,48700000,0.04310417175292969
chr8,48700000,48900000,0.06262063980102539
chr8,48900000,49050000,-0.02079296112060547
chr8,49050000,49200000,-0.0031890869140625
chr8,49200000,49300000,-0.10989236831665039
chr8,49300000,49350000,-0.05310535430908203
chr8,49350000,49450000,0.023723125457763672
chr8,49450000,49500000,-0.05112934112548828
chr8,49500000,49600000,-0.038565635681152344
chr8,49600000,49650000,0.15978670120239258
chr8,49650000,49800000,-0.011158943176269531
chr8,49800000,49850000,0.03991222381591797
chr8,49850000,50000000,0.1860065460205078
chr8,50000000,50850000,-0.06650161743164062
chr8,50850000,52300000,0.011075019836425781
chr8,52300000,52700000,0.07784557342529297
chr8,52700000,52850000,-0.11537885665893555
chr8,52850000,53300000,0.12238359451293945
chr8,53300000,53350000,-0.09084129333496094
chr8,53350000,53500000,0.07782459259033203
chr8,53500000,53850000,0.03897523880004883
chr8,53850000,53900000,-0.16455936431884766
chr8,53900000,54200000,-0.0449824333190918
chr8,54200000,54550000,0.08457374572753906
chr8,54550000,54750000,0.021674156188964844
chr8,54750000,54800000,-0.10408830642700195
chr8,54800000,55000000,0.05050992965698242
chr8,55000000,55050000,-0.004717350006103516
chr8,55050000,55350000,-0.032718658447265625
chr8,55350000,55400000,0.047297000885009766
chr8,55400000,55550000,0.08131837844848633
chr8,55550000,56050000,-0.05040454864501953
chr8,56050000,56400000,0.10895729064941406
chr8,56400000,56650000,-0.027645111083984375
chr8,56650000,56750000,-0.08056211471557617
chr8,56750000,56800000,-0.07879447937011719
chr8,56800000,56950000,0.0979623794555664
chr8,56950000,57000000,-0.11554431915283203
chr8,57000000,57050000,0.20598983764648438
chr8,57050000,57200000,-0.1028757095336914
chr8,57200000,57350000,-0.10965108871459961
chr8,57350000,57400000,0.010312080383300781
chr8,57400000,57900000,0.0431060791015625
chr8,57900000,58100000,0.013643264770507812
chr8,58100000,58150000,0.1132040023803711
chr8,58150000,58200000,-0.0017366409301757812
chr8,58200000,58950000,-0.06488704681396484
chr8,58950000,59100000,0.029964447021484375
chr8,59100000,59450000,0.10373163223266602
chr8,59450000,59550000,-0.2571601867675781
chr8,59550000,59600000,-0.13892173767089844
chr8,59600000,60000000,0.06790828704833984
chr8,60000000,60050000,-0.0648813247680664
chr8,60050000,61150000,-0.0627126693725586
chr8,61150000,61200000,-0.01096200942993164
chr8,61200000,61550000,0.023893356323242188
chr8,61550000,61600000,0.003059864044189453
chr8,61600000,61750000,0.05465984344482422
chr8,61750000,61800000,-0.1141815185546875
chr8,61800000,61850000,-0.05490875244140625
chr8,61850000,62050000,-0.06478071212768555
chr8,62050000,62250000,0.03412342071533203
chr8,62250000,62600000,0.048946380615234375
chr8,62600000,62650000,-0.054758548736572266
chr8,62650000,63150000,0.1406707763671875
chr8,63150000,63200000,0.08281421661376953
chr8,63200000,63950000,0.05543994903564453
chr8,63950000,64000000,-0.009334564208984375
chr8,64000000,64100000,-0.1731705665588379
chr8,64100000,65250000,-0.054808616638183594
chr8,65250000,65450000,-0.03775358200073242
chr8,65450000,65500000,-0.2403883934020996
chr8,65500000,65750000,0.03989553451538086
chr8,65750000,66550000,0.028888702392578125
chr8,66550000,66600000,-0.012357711791992188
chr8,66600000,66750000,0.05671977996826172
chr8,66750000,67000000,0.016037940979003906
chr8,67000000,67050000,0.04195976257324219
chr8,67050000,67300000,-0.0089263916015625
chr8,67300000,67350000,-0.21802043914794922
chr8,67350000,67450000,-0.10296058654785156
chr8,67450000,67550000,-0.015642642974853516
chr8,67550000,67600000,-0.05947113037109375
chr8,67600000,67700000,0.017160415649414062
chr8,67700000,67850000,0.15328311920166016
chr8,67850000,67950000,0.02761554718017578
chr8,67950000,68000000,-0.05579233169555664
chr8,68000000,68300000,-0.01926136016845703
chr8,68300000,68850000,0.041535377502441406
chr8,68850000,69200000,-0.1356964111328125
chr8,69200000,69250000,-0.019319534301757812
chr8,69250000,70000000,0.14539146423339844
chr8,70000000,70350000,0.18169212341308594
chr8,70350000,70450000,-0.11475563049316406
chr8,70450000,70700000,0.028876304626464844
chr8,70700000,70750000,-0.02321147918701172
chr8,70750000,70950000,-0.013306617736816406
chr8,70950000,71000000,0.15108585357666016
chr8,71000000,71300000,0.12552928924560547
chr8,71300000,71350000,-0.31862354278564453
chr8,71350000,71550000,-0.1401681900024414
chr8,71550000,71600000,-0.06252336502075195
chr8,71600000,72450000,-0.18646526336669922
chr8,72450000,72750000,0.022796630859375
chr8,72750000,72800000,-0.045441627502441406
chr8,72800000,72950000,-0.2147064208984375
chr8,72950000,73000000,-0.023416519165039062
chr8,73000000,73200000,0.05452585220336914
chr8,73200000,73800000,-0.48403358459472656
chr8,73800000,74000000,0.01461172103881836
chr8,74000000,74200000,0.07550525665283203
chr8,74200000,74250000,0.042954444885253906
chr8,74250000,74350000,0.006791591644287109
chr8,74350000,74650000,0.13650894165039062
chr8,74650000,74750000,-0.21296119689941406
chr8,74750000,74850000,0.04326152801513672
chr8,74850000,75200000,0.03891181945800781
chr8,75200000,75250000,-0.009294509887695312
chr8,75250000,75300000,-0.0788278579711914
chr8,75300000,75850000,0.026259422302246094
chr8,75850000,75900000,-0.05084800720214844
chr8,75900000,76350000,0.062369346618652344
chr8,76350000,77550000,-0.04246234893798828
chr8,77550000,77600000,-0.3114652633666992
chr8,77600000,77650000,0.03425788879394531
chr8,77650000,77900000,0.06730794906616211
chr8,77900000,79400000,-0.12055110931396484
chr8,79400000,79700000,-0.22324800491333008
chr8,79700000,80500000,0.057656288146972656
chr8,80500000,80650000,-0.028575897216796875
chr8,80650000,80700000,-0.0898900032043457
chr8,80700000,80900000,0.06028175354003906
chr8,80900000,81050000,-0.08152198791503906
chr8,81050000,81200000,0.016083240509033203
chr8,81200000,81500000,-0.001178741455078125
chr8,81500000,81800000,-0.08025979995727539
chr8,81800000,82000000,-0.038364410400390625
chr8,82000000,82050000,-0.13903474807739258
chr8,82050000,82350000,0.11386394500732422
chr8,82350000,82400000,-0.018756866455078125
chr8,82400000,82600000,0.0027599334716796875
chr8,82600000,82650000,-0.0013380050659179688
chr8,82650000,82800000,-0.07667875289916992
chr8,82800000,85050000,0.013563156127929688
chr8,85050000,85100000,-0.20781517028808594
chr8,85100000,86050000,-0.15345382690429688
chr8,86050000,86150000,-0.05266761779785156
chr8,86150000,86350000,0.030047893524169922
chr8,86350000,86400000,-0.05136394500732422
chr8,86400000,86576451,0.2598390579223633
chr8,86726451,87350000,0.01864910125732422
chr8,87350000,87500000,-0.18538188934326172
chr8,87500000,87550000,-0.05035209655761719
chr8,87550000,88850000,0.16281843185424805
chr8,88850000,88900000,-0.05886030197143555
chr8,88900000,89300000,0.22934818267822266
chr8,89300000,89350000,-0.0013666152954101562
chr8,89350000,90750000,0.06085968017578125
chr8,90750000,90900000,-0.2973337173461914
chr8,90900000,90950000,-0.04678058624267578
chr8,90950000,91050000,-0.2196674346923828
chr8,91050000,91400000,-0.14705753326416016
chr8,91400000,91700000,0.052669525146484375
chr8,91700000,91850000,0.11955738067626953
chr8,91850000,92050000,0.011587142944335938
chr8,92050000,92100000,-0.1067042350769043
chr8,92100000,92600000,0.14068984985351562
chr8,92600000,93100000,0.06456947326660156
chr8,93100000,93150000,-0.15658283233642578
chr8,93150000,93500000,0.10983562469482422
chr8,93500000,93950000,0.0579071044921875
chr8,93950000,94200000,-0.16356563568115234
chr8,94200000,94550000,-0.004638671875
chr8,94550000,94750000,-0.03378105163574219
chr8,94750000,94800000,-0.03911399841308594
chr8,94800000,94950000,0.08434915542602539
chr8,94950000,95250000,-0.06972455978393555
chr8,95250000,95450000,-0.05503368377685547
chr8,95450000,95500000,0.1310420036315918
chr8,95500000,95650000,0.10477733612060547
chr8,95650000,95700000,-0.0021696090698242188
chr8,95700000,95850000,0.08334970474243164
chr8,95850000,95950000,-0.11061763763427734
chr8,95950000,96000000,0.14546871185302734
chr8,96000000,96100000,-0.0035696029663085938
chr8,96100000,96250000,0.10104513168334961
chr8,96250000,96300000,-0.09153318405151367
chr8,96300000,97150000,-0.016995906829833984
chr8,97150000,97200000,0.13209247589111328
chr8,97200000,97300000,0.05228137969970703
chr8,97300000,97500000,-0.08301973342895508
chr8,97500000,97550000,-0.15027713775634766
chr8,97550000,97700000,-0.00397491455078125
chr8,97700000,98250000,-0.014071941375732422
chr8,98250000,98300000,-0.009047508239746094
chr8,98300000,98650000,0.11022377014160156
chr8,98650000,98750000,-0.08518028259277344
chr8,98750000,98850000,0.12780475616455078
chr8,98850000,98900000,-0.08172321319580078
chr8,98900000,99050000,0.0705556869506836
chr8,99050000,99100000,0.045946598052978516
chr8,99100000,99150000,0.02455425262451172
chr8,99150000,99300000,-0.04235649108886719
chr8,99300000,99400000,-0.11482715606689453
chr8,99400000,99450000,-0.007109642028808594
chr8,99450000,99950000,0.06202554702758789
chr8,99950000,100000000,-0.020830154418945312
chr8,100000000,100750000,0.0595860481262207
chr8,100750000,100950000,0.08059883117675781
chr8,100950000,101150000,0.07451391220092773
chr8,101150000,101200000,-0.07424449920654297
chr8,101200000,101350000,0.02284526824951172
chr8,101350000,101650000,-0.034740447998046875
chr8,101650000,101700000,-0.11367130279541016
chr8,101700000,101750000,0.019134521484375
chr8,101750000,101950000,-0.026905059814453125
chr8,101950000,102000000,-0.1065053939819336
chr8,102000000,102100000,-0.09630584716796875
chr8,102100000,102200000,-0.03136873245239258
chr8,102200000,102250000,0.024771690368652344
chr8,102250000,102500000,0.13384723663330078
chr8,102500000,102550000,0.08514547348022461
chr8,102550000,103100000,-0.021050453186035156
chr8,103100000,103150000,-0.07197809219360352
chr8,103150000,103300000,-0.020068645477294922
chr8,103300000,103450000,-0.032123565673828125
chr8,103450000,103650000,-0.02377033233642578
chr8,103650000,103700000,0.01907825469970703
chr8,103700000,103800000,-0.1561298370361328
chr8,103800000,103850000,-0.08095169067382812
chr8,103850000,104000000,0.08613014221191406
chr8,104000000,104150000,-0.15950965881347656
chr8,104150000,104200000,-0.00934743881225586
chr8,104200000,104350000,-0.01292276382446289
chr8,104350000,104400000,-0.05632781982421875
chr8,104400000,104450000,0.03673267364501953
chr8,104450000,104550000,0.07312488555908203
chr8,104550000,105300000,-0.049170494079589844
chr8,105300000,105400000,-0.04482746124267578
chr8,105400000,105500000,0.022130966186523438
chr8,105500000,105650000,-0.07460832595825195
chr8,105650000,106350000,-0.1504068374633789
chr8,106350000,107050000,0.06329584121704102
chr8,107050000,107300000,-0.05486011505126953
chr8,107300000,107700000,0.03329944610595703
chr8,107700000,108150000,-0.005397796630859375
chr8,108150000,108500000,0.06054830551147461
chr8,108500000,109050000,-0.09423112869262695
chr8,109050000,109100000,-0.15615558624267578
chr8,109100000,109300000,-0.007008552551269531
chr8,109300000,109800000,-0.0057125091552734375
chr8,109800000,110300000,0.037421226501464844
chr8,110300000,110350000,-0.12827301025390625
chr8,110350000,110550000,-0.006598472595214844
chr8,110550000,110600000,-0.1585254669189453
chr8,110600000,110700000,-0.043229103088378906
chr8,110700000,111000000,0.024024009704589844
chr8,111000000,113650000,-0.11485862731933594
chr8,113650000,114400000,0.0642385482788086
chr8,114400000,114450000,-0.30710792541503906
chr8,114450000,115550000,-0.1756739616394043
chr8,115550000,116650000,0.10889339447021484
chr8,116650000,116700000,-0.2889742851257324
chr8,116700000,117500000,0.021782398223876953
chr8,117500000,117750000,0.07503986358642578
chr8,117750000,117800000,-0.0024557113647460938
chr8,117800000,117900000,-0.07095718383789062
chr8,117900000,118000000,0.05302906036376953
chr8,118000000,118500000,0.1052389144897461
chr8,118500000,118700000,0.019371986389160156
chr8,118700000,118950000,-0.010325431823730469
chr8,118950000,119100000,-0.037372589111328125
chr8,119100000,119150000,-0.09432840347290039
chr8,119150000,119600000,0.0878443717956543
chr8,119600000,119950000,0.029489517211914062
chr8,119950000,120200000,-0.03972911834716797
chr8,120200000,120250000,-0.007274627685546875
chr8,120250000,120650000,0.024435043334960938
chr8,120650000,120850000,-0.05169248580932617
chr8,120850000,120900000,0.00994110107421875
chr8,120900000,121150000,-0.018947601318359375
chr8,121150000,121450000,0.17163467407226562
chr8,121450000,121500000,-0.1954669952392578
chr8,121500000,121800000,0.03517913818359375
chr8,121800000,122300000,-0.10835599899291992
chr8,122300000,122650000,0.04485130310058594
chr8,122650000,122700000,-0.12833595275878906
chr8,122700000,123750000,0.12846851348876953
chr8,123750000,123800000,-0.16938543319702148
chr8,123800000,123950000,-0.07066535949707031
chr8,123950000,124050000,0.029701709747314453
chr8,124050000,124150000,-0.11687564849853516
chr8,124150000,124200000,-0.05663871765136719
chr8,124200000,124250000,0.09719467163085938
chr8,124250000,124300000,-0.049460411071777344
chr8,124300000,124450000,-0.15439701080322266
chr8,124450000,124550000,0.05915355682373047
chr8,124550000,124650000,-0.009612083435058594
chr8,124650000,124750000,-0.06112098693847656
chr8,124750000,124800000,0.1184844970703125
chr8,124800000,125150000,-0.053008079528808594
chr8,125150000,125350000,0.02562236785888672
chr8,125350000,125450000,-0.03717994689941406
chr8,125450000,125500000,-0.1330242156982422
chr8,125500000,125600000,0.033354759216308594
chr8,125600000,125750000,-0.06446170806884766
chr8,125750000,126000000,0.015202522277832031
chr8,126000000,126150000,0.021661758422851562
chr8,126150000,126400000,0.011212348937988281
chr8,126400000,126450000,-0.11463689804077148
chr8,126450000,126950000,0.010225772857666016
chr8,126950000,127550000,0.14733219146728516
chr8,127550000,127600000,0.01959228515625
chr8,127600000,128050000,0.03844165802001953
chr8,128050000,128400000,0.0950169563293457
chr8,128400000,128700000,0.0092926025390625
chr8,128700000,128750000,-0.2158031463623047
chr8,128750000,128850000,-0.00492095947265625
chr8,128850000,128950000,0.021340370178222656
chr8,128950000,129100000,0.024039268493652344
chr8,129100000,129550000,0.14493513107299805
chr8,129550000,130350000,0.13307809829711914
chr8,130350000,130800000,-0.022367477416992188
chr8,130800000,130950000,0.09427165985107422
chr8,130950000,131000000,-0.036942481994628906
chr8,131000000,131200000,-0.0638132095336914
chr8,131200000,131300000,0.11625385284423828
chr8,131300000,131350000,0.032568931579589844
chr8,131350000,131400000,0.05907583236694336
chr8,131400000,131500000,0.014736175537109375
chr8,131500000,132050000,-0.01581096649169922
chr8,132050000,132100000,0.005951881408691406
chr8,132100000,132900000,-0.09200286865234375
chr8,132900000,132950000,0.013634204864501953
chr8,132950000,133100000,0.015822410583496094
chr8,133100000,133450000,-0.03501319885253906
chr8,133450000,133500000,-0.055119991302490234
chr8,133500000,133750000,0.09586715698242188
chr8,133750000,133800000,0.10156822204589844
chr8,133800000,134050000,0.054375648498535156
chr8,134050000,134200000,0.008822441101074219
chr8,134200000,134250000,-0.11054372787475586
chr8,134250000,134350000,-0.020910263061523438
chr8,134350000,134500000,-0.04961585998535156
chr8,134500000,134600000,-0.09546566009521484
chr8,134600000,135450000,0.011400222778320312
chr8,135450000,135500000,0.0613398551940918
chr8,135500000,135700000,-0.07380008697509766
chr8,135700000,135800000,-0.1527423858642578
chr8,135800000,135850000,-0.049681663513183594
chr8,135850000,136450000,-0.0663290023803711
chr8,136450000,136800000,-0.0759744644165039
chr8,136800000,139050000,0.20256900787353516
chr8,139050000,139550000,0.07016897201538086
chr8,139550000,139850000,-0.026513099670410156
chr8,139850000,140600000,0.02344036102294922
chr8,140600000,140700000,0.020998001098632812
chr8,140700000,140750000,0.08658218383789062
chr8,140750000,140900000,0.05295515060424805
chr8,140900000,140950000,0.026952266693115234
chr8,140950000,141000000,0.01789379119873047
chr8,141000000,141100000,0.1098184585571289
chr8,141100000,141200000,0.0652475357055664
chr8,141200000,141250000,0.1202545166015625
chr8,141250000,141300000,0.1874237060546875
chr8,141300000,141350000,0.060675621032714844
chr8,141350000,141450000,0.04784965515136719
chr8,141450000,141500000,0.00812530517578125
chr8,141500000,141550000,0.11396503448486328
chr8,141550000,141600000,0.03540658950805664
chr8,141600000,141650000,-0.042165279388427734
chr8,141650000,142000000,0.16253948211669922
chr8,142000000,142100000,0.005092144012451172
chr8,142100000,142150000,-0.038814544677734375
chr8,142150000,142200000,0.015324115753173828
chr8,142200000,142250000,0.07398509979248047
chr8,142250000,142300000,0.029001235961914062
chr8,142300000,142350000,0.07870006561279297
chr8,142350000,142400000,-0.03238677978515625
chr8,142400000,142450000,-0.013220787048339844
chr8,142450000,142550000,-0.015570640563964844
chr8,142550000,142650000,0.06004142761230469
chr8,142650000,142766515,-0.08876514434814453
chr8,142816515,142950000,-0.03784894943237305
chr8,142950000,143050000,-0.06398773193359375
chr8,143050000,143100000,0.004490852355957031
chr8,143100000,143200000,0.012313365936279297
chr8,143200000,143250000,-0.05777311325073242
chr8,143250000,143300000,0.057659149169921875
chr8,143300000,143350000,0.16773462295532227
chr8,143350000,143400000,0.0596461296081543
chr8,143400000,143450000,0.032657623291015625
chr8,143450000,143500000,-0.0004968643188476562
chr8,143500000,143550000,0.03460216522216797
chr8,143550000,143600000,0.03166389465332031
chr8,143600000,143650000,0.11295890808105469
chr8,143650000,143750000,0.024321556091308594
chr8,143750000,143800000,0.013758182525634766
chr8,143800000,143850000,0.05290365219116211
chr8,143850000,143900000,-0.023312091827392578
chr8,143900000,143950000,0.055461883544921875
chr8,143950000,144050000,0.03873491287231445
chr8,144050000,144100000,0.007278919219970703
chr8,144100000,144150000,-0.01733875274658203
chr8,144150000,144200000,0.35021305084228516
chr8,144200000,144250000,-0.03964424133300781
chr8,144250000,144300000,0.01493978500366211
chr8,144300000,144350000,-0.026762008666992188
chr8,144350000,144400000,0.0801229476928711
chr8,144400000,144450000,0.037679195404052734
chr8,144450000,144500000,-0.0016999244689941406
chr8,144500000,144550000,-0.030242919921875
chr8,144550000,144600000,0.021615028381347656
chr8,144600000,144650000,0.04854631423950195
chr8,144650000,144700000,0.038664817810058594
chr8,144700000,144750000,-0.013588905334472656
chr8,144750000,144800000,0.1150364875793457
chr8,144800000,144850000,-0.017394065856933594
chr8,144850000,144900000,0.07956218719482422
chr8,144900000,144950000,0.0966038703918457
chr8,144950000,145000000,0.03595876693725586
chr8,145000000,145050000,0.04527711868286133
chr8,145050000,145100000,-0.02991199493408203
chr8,145100000,145150000,0.06232786178588867
chr8,145150000,145200000,0.05663442611694336
chr8,145200000,145332588,0.07457447052001953
chr8,145432588,145550000,0.02872943878173828
chr8,145550000,145600000,0.009073734283447266
chr8,145600000,145650000,0.0760045051574707
chr8,145650000,145700000,0.02900838851928711
chr8,145700000,145750000,-0.013268470764160156
chr8,145750000,145800000,0.042099952697753906
chr8,145800000,145850000,0.051573753356933594
chr8,145850000,145950000,-0.016071319580078125
chr8,145950000,146000000,0.1336669921875
chr8,146000000,146050000,0.00887298583984375
chr8,146050000,146100000,-0.05969810485839844
chr8,146100000,146150000,0.0030889511108398438
chr8,146150000,146200000,-0.12254619598388672
chr8,146200000,146250000,-0.0098419189453125
chr8,146250000,146304022,-0.3190422058105469
chr9,10000,250000,-0.22004032135009766
chr9,250000,800000,-0.6735978126525879
chr9,800000,950000,-0.5163145065307617
chr9,950000,1000000,-0.4953899383544922
chr9,1000000,2000000,-0.4797248840332031
chr9,2000000,2050000,-0.4472084045410156
chr9,2050000,2700000,-0.556757926940918
chr9,2700000,3150000,-0.517430305480957
chr9,3150000,4150000,-0.5136241912841797
chr9,4150000,4650000,-0.5662031173706055
chr9,4650000,4700000,-0.4975452423095703
chr9,4700000,5000000,-0.518524169921875
chr9,5000000,5200000,-0.43982505798339844
